label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20
odroid1,90.7,89.4,86.8,86.1,85.3,85.2,85.6,85.6,85.1,85,84.9,85.1,85,84.8,85.5,85.1,84.9,85,85.3,85.4,85.3
odroid1,90.8,86.7,86.6,85.3,84.7,85.1,85.2,85.1,84.8,84.7,84.5,84.7,84.8,85,84.9,84.6,85,85.1,85.1,85,85.3
odroid1,90.4,87.4,86.9,85.4,85,85.2,84.7,85.7,84.9,85,84.9,85.3,85.2,85.4,85,85.1,85.2,85.1,85.3,85.1,85.3
odroid1,90.5,88,87,86.1,85.1,85.4,85.2,85.2,85.3,85.2,85.3,85.5,85.3,85.1,84.8,84.9,85.2,85.2,85,85.3,85.4
odroid1,90.3,87.3,86.8,85.7,84.9,85,85.5,85.1,85,85.1,85.1,85,84.9,85.1,85.6,85.2,85,84.9,86,84.9,85
odroid1,90.1,86.9,86.7,85.5,85,84.9,85,84.5,84.7,85.2,85.1,85,84.9,84.9,84.8,84.6,84.9,85.1,84.9,84.7,84.8
odroid1,90.5,87.4,86.9,85.9,85.3,85.1,85.2,84.9,85.3,85.3,84.9,85.6,85.5,84.9,85.3,84.8,85,85,84.9,85,85.1
odroid1,90.8,87.5,86.6,85.5,85.1,84.9,84.9,85.1,85.1,85.3,85.2,85.3,84.9,85.1,85.4,84.8,85,84.9,85,85.4,85
odroid1,90.8,88,86.8,86.1,85.4,85,85.3,85.2,85.1,85.1,84.9,85.4,85.3,85.2,85.4,85.2,85.3,85.5,85.2,85.2,85.4
odroid1,90.7,87.9,86.8,85.9,85,84.6,85.1,84.8,85,84.8,84.8,85.2,85.2,84.8,85.2,85.5,85.2,85.1,85.2,84.9,85.2
odroid1,90.9,88,87.2,85.5,85,85.4,85.1,84.7,84.9,85.5,85.2,84.7,85.1,85.3,84.8,85.1,84.9,84.9,85.3,85.2,85
odroid1,90.5,87.1,87,85.6,84.8,84.8,84.9,84.9,85.3,85,84.7,85.2,84.9,85,84.7,84.8,84.9,84.9,85.2,85.3,85.1
odroid1,91.4,87.1,86.9,85.7,84.8,85.4,85.5,85.3,85.2,84.8,85.6,85.1,85.5,85.2,84.9,85.3,85.1,85.1,85,85.1,84.8
odroid1,90.7,87,86.7,85.2,85.3,84.8,85,85.3,84.6,84.7,84.7,84.6,84.7,85,84.9,84.8,84.5,85.4,84.7,84.9,85.1
odroid1,90.6,87.3,87.2,85.7,85.2,85.6,85.3,85.3,85.4,85.1,85.3,85.1,85.3,85.3,85.4,85.2,85,84.9,84.8,84.9,85
odroid1,90.2,87.5,86.7,85.6,84.7,85.3,85.2,85.3,85.2,85.4,85.1,85.4,85.1,85.4,85.2,85.1,85.3,85.4,84.8,84.9,85.2
odroid1,90.7,87.4,86.7,85.4,84.9,84.8,85.1,85.2,85,84.7,84.9,84.9,85.1,84.8,85,85.1,84.7,85,85.1,84.6,84.8
odroid1,90.2,87.8,87,85.6,85.2,85.6,85.1,85.7,86.1,85,85.2,85.2,84.9,85,85.4,85.3,85.3,85.4,85.5,85,84.8
odroid1,91.1,88.3,87.3,86,84.9,85.3,85.2,84.7,85.2,85.2,85,85,84.9,85,85,84.8,84.8,84.9,85,85.1,86
odroid1,90.8,87.3,87,85.7,85.3,85.4,85,85.3,85.3,85.2,84.9,85.4,85.2,85.1,85.5,85.8,85.1,84.8,85,85.5,85.1
odroid1,90.2,87.1,86.6,85.5,85.1,85.1,85,84.8,85.1,85,84.8,85.1,84.9,85.1,85.1,85.2,85,85,84.9,84.9,84.9
odroid1,90.5,87.7,87,85.5,85.2,85.3,85.1,84.9,84.8,84.9,85.3,85.2,85,85.4,84.8,85.1,84.9,85.3,85.4,85.2,85.2
odroid1,89.8,86.7,86.4,85.1,85,85.3,85.1,84.6,84.6,85.1,84.9,85.1,84.9,85,84.8,85,84.8,84.6,85.4,85,84.9
odroid1,90.2,87.3,87.2,85.4,85.1,85.3,85.3,84.8,85.3,85.3,85.5,85.2,84.9,85.3,84.8,85.4,85,84.9,85.5,85.5,84.9
odroid1,90.7,87.6,86.7,85.4,85.4,85.5,85.3,85.1,84.8,85.1,85.3,85.3,85.4,85.2,85.4,85.2,85.7,85,85.4,84.8,85
odroid1,91.7,88.1,87.3,86,85.7,85.7,85.7,84.9,85,84.9,85.3,85,85.3,84.8,84.8,84.8,85.1,85,85.3,85.5,85.6
odroid1,96.4,91.7,89.8,88.8,87.1,86.4,88.9,87.8,88.2,88.6,86.3,86.9,85.4,85.3,86.8,86.3,86.2,85.1,85.4,86.7,86.6
odroid1,90.2,87.2,86.9,85.2,84.9,84.6,84.9,84.6,84.8,85.2,85.2,85,85.1,84.7,85,85.1,84.8,84.7,85.3,84.7,84.6
odroid1,90.6,87.4,87.2,85.6,84.9,85,85.1,84.9,85.3,85.1,84.9,84.9,84.8,84.9,85.1,85.1,85,85.1,85.2,85.2,85.2
odroid1,90.9,87.7,87.2,85.4,85.1,85.3,85.4,85.3,85.4,85.4,85,85.5,85.1,84.8,85.1,85.1,85,85.2,85.2,85,85.2
odroid1,90,86.7,86.4,85.6,84.8,85.2,85.1,85.3,84.8,84.5,84.7,84.7,84.6,84.9,84.7,85,85,84.7,85.4,84.6,84.7
odroid1,90,87.1,86.4,85.2,84.8,84.9,84.7,84.9,84.7,84.7,84.9,84.7,84.9,85,84.8,84.6,85.5,85.1,85.1,84.8,85.1
odroid1,89.8,87.2,86.2,85.9,84.6,84.8,84.9,85,84.8,84.9,84.8,85.2,85,85,85.7,84.9,85.3,84.7,85.1,85,85.2
odroid1,90.2,90.2,86.7,85.4,84.7,85.2,85,85.2,84.9,85.1,85.2,85.4,85.9,84.9,85.3,85.3,85.5,85.5,84.7,85,84.9
odroid1,89.9,86.9,86.7,85.2,84.9,85.5,84.7,84.7,84.6,84.8,85.1,85.2,84.9,84.8,84.7,85,85,85.3,84.9,84.8,85.3
odroid1,90.9,87.6,87,86.4,85.3,85.3,85.4,85.1,85.4,85.5,85.4,85,85.1,85.1,85,85.1,85.2,84.8,84.9,84.8,84.8
odroid1,90.5,88.4,87.4,85.5,85,85.1,85.1,85.1,85.3,84.8,85.3,85.6,85.7,85.4,85.4,85.1,85.3,84.9,85.2,84.8,85.2
odroid1,92.3,87.3,86.9,85.7,85.2,85.1,85,84.8,85.1,85,85,85,85.3,84.9,85,85,85.2,85.5,85,85.3,85.4
odroid1,90.4,87.9,86.4,84.9,84.6,84.6,85,84.9,85.2,84.8,84.9,85.2,84.7,85.1,84.9,84.9,85,84.6,85,84.8,84.8
odroid1,90.1,87.6,87.4,85.6,85.7,85.3,85.4,85.2,84.8,84.8,85.1,85,85,84.8,85,85,85,85,85.2,85.1,85.4
odroid1,90.9,88,86.4,85.2,84.7,85.1,85.2,84.7,84.6,84.8,85.2,84.9,85,84.9,85.1,84.9,84.9,85,84.9,84.7,84.8
odroid1,91,88.2,86.6,85.8,84.8,85.6,85.4,85.4,84.9,85.2,84.8,85,84.8,84.9,84.8,84.9,85.3,84.9,85.5,85.5,85.1
odroid1,91.1,87.6,88.2,88,85.4,89.5,92.7,93.2,91.6,91.5,91.8,87.4,90.8,91,86.5,85.5,85.2,85.2,85.2,85.5,85.3
odroid1,90.6,87.2,86.8,85.3,85.2,85.2,85.2,85,85,85,85.4,85.8,84.7,84.9,85.3,84.9,85.1,85,85.3,84.8,84.9
odroid1,90.4,86.5,86.5,86,84.8,85,85.2,85.1,85.3,85,84.7,85,85,85.2,84.9,84.7,85,84.7,84.8,84.7,85
odroid1,91.1,88.1,86.8,85.6,85.2,84.9,85.2,85,86.2,85,85.4,84.8,84.8,85,85.1,85,85,85.1,85.2,85,85.7
odroid1,91.9,86.9,87.2,85,85,84.7,85.2,84.5,85.1,84.8,84.6,84.9,85.2,84.8,84.9,84.6,84.7,84.6,85.1,85.1,85.2
odroid1,90.2,87.7,87,85.2,84.9,85.6,84.7,85.4,84.9,85.4,84.9,85,85.4,84.9,85.1,84.7,84.8,85,85.6,85.2,84.8
odroid1,90.4,87.6,86.8,85.6,85,84.9,85,85,85,85.2,85.1,85,85.5,85.4,85.3,84.9,84.7,85.4,85.1,85.1,85.3
odroid1,90.5,87.3,86.6,85.2,85.1,85.1,85.6,84.8,85,85.1,84.9,85.1,84.9,84.9,85,85.1,85.1,85.1,85.2,84.9,85.3
odroid1,91.2,87.4,87.3,85.9,85,85.2,85,85,85.3,85.6,85.4,84.8,84.9,84.9,84.9,84.8,85,85.2,84.9,85,85
odroid1,91.4,87.7,87.3,85.4,85.2,85.3,85.4,85,84.9,85.1,85.4,85.6,84.9,85.3,85.1,85.2,85.1,85.3,84.9,85.1,85
odroid1,90.4,87.3,86.7,85.5,84.9,85,85.1,85.5,85,85.1,85.3,85.1,85.5,85.3,85,84.9,85.2,85.3,85.1,84.9,85.3
odroid1,90.7,87.2,87,85.7,84.8,84.9,84.9,85.3,85.1,85,84.8,84.7,85,85,84.9,85.3,85.1,85.2,84.5,84.8,84.8
odroid1,90.3,87.6,88.2,88.6,87.6,87.8,85.7,92.5,92.1,87.7,92.7,91.7,91.5,88,85.3,85.4,85.3,85,85.1,85.5,85
odroid1,90.4,87.4,87.6,85.8,85,85.1,84.5,84.6,85,85.2,85.4,85.1,85.2,84.8,85.9,84.9,85,84.8,84.9,85.3,84.8
odroid1,90.4,87.6,87.6,85.5,86,85.4,85,85.1,85.4,85.1,85.1,85.1,85.5,85.3,84.9,84.9,85.1,85.2,85.3,85,85
odroid1,90.8,88.1,86.8,85.7,85.8,85.4,85.2,85.4,85.5,84.8,85.7,85.4,85,85,85.1,85.2,85.3,85.2,85.2,84.8,85.3
odroid1,90.7,87.7,87.4,85.7,85.6,85,85,85.3,85.4,85.2,85.1,84.9,85,85,85,85.2,85.5,85.4,85.6,85.4,85.5
odroid1,90.2,88,87.1,85.1,84.8,85.4,85,85.2,84.9,85.2,85.1,84.9,84.7,85.2,85.1,85.2,85.1,85.1,85.3,84.9,85.4
odroid1,90.7,86.9,87.1,85.8,85,85.3,85,85.1,84.9,84.8,85.3,85.4,85.9,84.7,85.2,85.4,85.5,85.3,85,85,85.1
odroid1,90.5,87.5,86.5,85.9,85.1,85.7,84.6,85.2,85.2,85,85.1,85.3,85.3,84.7,85.4,84.8,84.9,84.6,84.7,84.9,85.1
odroid1,90.7,87.6,86.9,85.2,84.8,85.1,85.2,86.3,88.7,88.1,86.5,87.9,85.7,84.7,85.4,84.9,85,85.1,86.1,84.9,86.2
odroid1,90.4,87.2,86.8,85.6,84.9,84.9,85.2,85.1,85.6,84.9,85.2,85.2,84.8,84.8,85.2,85,85.2,85.2,84.8,85,84.9
odroid1,90.7,87.4,86.4,85.6,84.9,85.1,85,84.7,84.8,84.8,84.7,85,85.1,85,84.7,84.6,85.1,84.9,85.1,84.8,84.9
odroid1,90.3,87.4,86.6,86.1,85.1,85.1,84.9,85.1,85,84.9,85.6,85.6,85.3,85,86.5,85.4,85.3,85.1,84.9,84.9,85.3
odroid1,89.7,86.2,86.6,85.2,84.8,84.7,84.7,85.2,85,84.8,84.9,84.7,85.1,85.1,84.9,85,84.9,84.6,84.8,84.8,85
odroid1,90.3,87,86.4,85.6,85,85,84.8,85,84.9,84.8,84.9,84.7,84.7,85,84.9,84.7,84.6,84.7,85,85,84.9
odroid1,91.4,87.5,87.2,85.8,85.5,85.3,85.5,85.3,84.9,85,85.1,85.1,86.3,85.4,84.9,85.2,85.1,85.1,85.4,85,85.1
odroid1,90.4,86.9,87,86,85.4,84.9,84.8,84.9,85.2,85.1,85.2,84.9,84.9,85,85,85.2,85.4,85.1,85.3,85.2,84.9
odroid1,90.7,87.3,86.9,85.9,85.4,85.3,85.2,85.3,85.1,85.6,85.6,85.5,85.5,84.6,85.7,85,85,85,84.8,85.3,84.8
odroid1,90.3,87,86.2,85.4,84.8,85,85.1,85,85.1,85.2,84.8,85,85.2,85.5,84.8,84.9,84.9,85.2,84.8,84.9,84.6
odroid1,90.5,86.8,86.5,85.2,84.9,84.9,85.3,84.8,85.3,84.8,84.8,84.9,85.2,85.2,84.9,84.7,85.4,84.7,85.1,84.6,84.8
odroid1,90.7,87.6,87,85.6,85.3,85.1,84.9,85.1,85.5,85,85,85.1,85.1,85.2,85.2,84.9,85.3,85.3,85.2,85.3,85.1
odroid1,90.1,87.7,87.8,86.3,85.1,85.2,85.1,85.1,85.3,85.2,85.4,85,85.3,84.9,85.1,84.9,85.2,84.9,85.2,85.3,85.3
odroid1,90.3,86.9,86.4,85.5,85.3,85,84.6,84.8,84.9,84.9,84.9,85.2,85.3,84.6,84.7,84.7,85,85,84.6,84.9,84.8
odroid1,91.1,87.1,87.4,85.5,85.1,85,85.5,85.2,85.2,84.8,85.1,85.1,85.2,85.1,85.1,85.4,85.3,84.7,84.8,84.9,85.1
odroid1,90.4,87.7,87.4,85.5,85.4,85.2,85.2,85.2,85.2,85.3,85.1,85.1,85.1,85,84.7,84.7,85.2,85.4,85.1,85.1,84.8
odroid1,96.7,92.2,91.7,87.7,86.5,87.5,89.3,86.2,87.4,85.4,86.8,88,86.3,88.1,86.9,85.9,85.5,90.7,91.3,90.1,85.7
odroid1,91.3,87.6,86.5,85.6,85.1,85,84.9,84.9,85.2,84.9,85.3,85.1,85,84.9,85,85.2,85.1,85.1,85.7,85.2,85.6
odroid1,91,87.7,88.5,86,85.4,85.3,85.3,85,85.4,85.1,85.4,85.4,85.4,85,85.4,85.2,85.5,85.4,85.2,85.4,85.2
odroid1,90.6,87,88,85.5,84.9,85.1,85.3,85,85.1,85.4,85.2,85.2,85.2,84.8,85,84.8,84.9,85,85,85.2,85.3
odroid1,91,87.5,87,85.8,84.7,85.3,85.2,85.2,85.5,85.1,84.9,85,85.4,85,85.1,85.5,85.2,84.9,85,85,85.3
odroid1,90.6,87.5,86.7,85.3,85.2,85.1,84.9,84.9,85.2,85.1,85.1,84.9,85.3,85.1,85,85,85,85,85.2,85,85.2
odroid1,90.9,86.7,86.2,85.4,84.8,84.8,85,84.7,84.8,84.6,84.5,84.7,85,85.2,84.9,84.8,84.9,84.7,84.9,84.7,84.9
odroid1,90.4,87,86.7,85.6,84.7,84.5,84.8,84.6,84.8,84.8,85.2,85,85,84.8,85.3,85.1,85,84.8,85,84.7,84.9
odroid1,90.9,87.9,87.4,85.9,84.8,85.1,84.8,85,84.9,85.1,84.8,84.8,85,84.9,85.2,85.7,84.9,85.3,85.5,85,85.2
odroid1,95.4,91.8,89.6,88.9,85.8,85,87.7,86.4,85.4,86.7,86.8,85.6,87,85.9,85,87.8,86.1,86.1,86.7,93.6,92.3
odroid1,90.9,87.9,87.4,85.7,85.4,85.7,85.4,85.5,84.9,85.1,84.9,85,85,85,85.2,85.3,85.2,85.1,85.5,85.4,85.1
odroid1,90.8,88.3,86.9,85.5,85.5,85.5,85.2,85.1,84.8,85,84.5,85,85.5,84.8,84.9,85.1,85.2,85.8,84.9,85.1,85.1
odroid1,89.7,89,86.2,85,84.9,85.1,85.1,84.7,84.7,84.7,84.8,85,85,85,85,84.6,85,85,84.6,84.5,85.1
odroid1,90.7,86.6,86.5,85.5,84.7,85,85,84.7,85,84.9,84.9,85,85.7,84.8,84.8,84.9,85.2,85.4,84.9,84.7,85.1
odroid1,90.5,87.5,87.2,85.8,84.9,84.9,85.2,85.4,85.5,85.6,84.9,84.8,85.2,85.3,85.1,85.1,85.3,85.3,85.5,84.9,84.8
odroid1,91.4,87.3,87,85.6,85.5,85.3,85.2,85.4,85,85.3,85.2,85.3,85,85,84.9,84.8,85.1,85.3,84.9,85,85.1
odroid1,89.8,87.1,86.8,85.2,84.6,84.9,84.9,84.7,85,85.2,84.8,85.2,84.8,84.7,84.7,84.5,84.6,84.8,85,85.2,84.9
odroid1,93,97.2,99.8,93.6,98.1,85,85.1,85,85,85.1,85,85.4,85.5,85,84.9,84.9,84.8,85.2,85.4,85,84.9
odroid1,90.8,86.5,86.5,85.7,84.7,85.3,84.6,85,85,84.9,85,84.9,84.9,85,85.4,84.8,85,84.8,84.6,84.7,84.6
odroid1,90.7,113.4,99.7,118.2,109.4,133.6,103.5,98.8,107.6,134.1,108,94.3,86.7,85.6,85.8,85.6,86.1,85.8,86.4,85.6,86.9
odroid1,90.4,86.6,86.3,85.5,84.9,85.2,84.9,85.1,85.1,84.9,84.7,85,85.8,84.9,85.1,84.9,85.4,84.9,84.9,84.8,85.1
odroid1,90.8,87.9,86.9,86.1,85.5,85.6,85.3,85.3,84.8,85.2,85.5,85,85.3,85.4,85.4,84.9,85,85.1,85.4,84.9,85.2
odroid1,90.7,87.6,87.3,85.3,85.4,85.7,85.4,84.9,85.1,84.9,85.1,85.5,85.3,85.6,85.4,85,85.3,85.2,85.3,85.1,84.8
odroid1,90.9,87.5,87.3,85.3,85.2,85.4,85.2,85.4,85.4,84.9,85.3,85,84.9,84.9,85,84.9,84.9,84.9,85.1,85.2,85.1
odroid1,90.8,87.6,87,86,85,85.2,85.4,85.3,85.1,85.1,85.4,85,85.3,85.4,84.9,85.2,85.1,85.4,85.3,85.2,85.1
odroid1,90.5,87,87,85.6,84.6,85.2,85.3,85.3,85.1,85,84.7,85.3,85.2,84.9,85.2,84.7,84.7,85.1,85.1,85.2,85.1
odroid1,91.2,87.8,87,85.7,85.1,85.2,85,85.1,85.2,85.1,85.1,85,85.3,85.4,85.2,85.1,85.1,85,84.9,85.5,85
odroid1,90,86.4,86.4,85.5,85,85.1,85.1,85.3,85.2,85.1,85.3,85.1,84.8,84.8,84.9,85.3,84.7,84.8,84.6,84.9,84.9
odroid1,90.5,88.7,87.4,85.7,84.8,85,85.2,85.2,85.4,85.3,85,85,85.3,85.3,85,85.3,84.9,84.9,85.2,85.3,85.2
odroid1,90.4,87.1,86.6,85.9,84.7,84.8,85,85.2,85.8,85.1,85.2,85.1,85,85,85.2,85.3,85.4,85,85.1,84.8,85
odroid1,90.2,87.4,86.7,85.5,85.3,84.9,85.2,85,85.1,90.9,85,85.4,85.6,85.1,85.3,84.8,85.1,85.3,85.5,85.8,85.6
odroid1,90.2,88.3,86.9,85.7,84.9,85.3,85.3,85.1,85.5,85.3,85.2,84.8,86.1,84.8,84.9,85.2,85,85,85,85.1,84.9
odroid1,90.1,86.7,86.8,85.4,85.1,85.2,85.1,84.7,85,85.1,84.8,85.1,84.9,85,84.9,85.2,85,84.8,85.7,85.5,84.9
odroid1,90.1,87.4,86.7,86.1,85.1,85.2,85.2,85,84.8,85.1,85.4,85.1,84.9,85.4,85,85.2,84.6,84.9,85.3,85.3,84.9
odroid1,90.5,87.3,87.7,85.8,85.4,85.2,85.3,85,85.2,85.3,85.4,85.2,85,85.2,85.2,85,85,85.2,85.1,84.9,85.2
odroid1,91.1,87.5,87.2,86.2,85.5,85.3,84.9,85.2,85.3,85.1,85.4,85.5,84.8,85,85.6,85,85.3,85.9,84.8,84.9,85.5
odroid1,90.3,87.4,87.8,88.3,88.3,88.5,92.5,92.9,90.7,91.5,92.7,92.1,88.3,86.8,85.3,85.1,85.4,85.5,85.3,85.4,85.2
odroid1,90.9,88.3,87,85.3,85.8,85.2,84.8,85,85.2,85,85.1,85.4,85.3,85.1,85.1,85.5,85,84.9,85.1,84.8,85.3
odroid1,90.6,87.9,86.3,85.5,86,85.1,85.3,84.8,84.9,85.2,85.2,84.9,84.9,84.9,85,84.9,85.2,84.7,84.9,85.3,84.8
odroid1,91.5,86.9,87.4,85.7,84.9,85.2,85.2,84.9,85.3,85,85.1,85.3,85,84.8,84.9,85.1,85.3,84.6,85.1,84.8,85
odroid1,90.6,87.7,88.2,85.7,85.3,84.9,84.8,85.6,85.2,85.1,85.5,85.2,85,84.8,85.4,85.2,85.3,85.3,85.6,85.1,85.3
odroid1,91.4,87.4,86.8,85.5,85.1,85.2,85.2,85.1,85,85,85.1,84.8,85.1,85.1,84.8,85.2,84.8,85.2,84.9,84.6,84.9
odroid1,90.9,87.1,87.4,85.4,85,85.2,84.8,85.4,85.2,85.4,85.2,85.2,85.5,85.5,85.2,84.9,85,84.8,84.9,85.2,85.1
odroid1,91.2,88.5,86.6,85.7,85.7,85.1,84.8,85.1,85.1,85.2,85.1,85.1,84.9,85.4,84.9,85.2,85.1,85,85.1,84.9,84.8
odroid1,91.1,87.8,87,85.8,85,85.2,85.4,85.6,85.1,85.1,85.2,85.1,85,85,85.2,85.3,85.1,85.2,85.1,84.9,85
odroid1,91.6,88.2,87,85.9,84.8,85.2,85.3,85.5,85.2,84.9,84.9,85,84.9,84.9,85.5,85.4,85.2,85.4,85.3,85.1,84.8
odroid1,90.6,87.2,86.6,85.5,85.4,85.3,84.7,84.9,84.8,85.5,85.6,85.3,85.3,84.9,85.1,85.2,85.1,85.2,85.3,85.3,85.4
odroid1,91,88.2,87,85.5,85,85.3,85,85.1,84.9,84.9,84.9,85,85.2,85.2,85.3,85.1,84.8,85.2,85.3,85,85.2
odroid1,91.5,89.3,87.6,85.3,85.2,85.5,85.3,85.6,85.2,85.3,85.6,85.2,85,85.2,85,84.8,85,85.1,85.2,85.3,85.1
odroid1,90.5,86.6,87.3,85.5,85,85.2,85.1,85.3,85,85.1,84.6,85.5,84.6,85.2,85.2,85.1,85,84.9,84.5,84.8,84.7
odroid1,90.1,86.5,86.7,85.3,85,85.4,85.5,84.9,85,84.9,84.8,85,84.8,85,84.5,84.9,84.7,84.7,84.7,84.7,85.1
odroid1,90.8,87.2,87.3,85.8,85,85.1,85.2,85.3,85.8,85.2,85.3,84.9,85.4,85.2,85.6,85.3,85.2,84.8,84.8,85,85.1
odroid1,90.8,87.7,87.1,85.4,85,85.2,85.3,85.3,84.8,85.6,85.3,85.5,85.4,84.7,84.8,85,85.5,85.4,85.1,85.4,85.1
odroid1,90.8,86.8,87.3,86.1,85.3,85.1,85.2,85.1,85.4,85,85.4,85,85.3,85.1,85.1,85.4,85.6,85.1,84.9,85.1,84.9
odroid1,90.6,87.7,86.9,85.4,85.2,85.2,85.1,84.8,84.9,85,84.9,85,85,84.9,85,86,85.3,85.2,85.2,85.1,85.2
odroid1,90.9,88.4,87.2,85.2,85.5,84.8,85.3,85,84.8,85.1,85,85,86,85.2,84.9,85.1,85.1,85.2,85,84.8,85.1
odroid1,90.6,86.2,86.8,85.5,85.1,85.2,85.3,84.9,84.9,84.8,84.9,85.2,85,84.9,85,84.9,84.8,84.7,84.8,84.9,85
odroid1,90.4,87.3,87.1,85.6,85.2,84.8,85.3,84.8,84.5,85,85.2,84.8,84.6,84.6,84.9,85.2,84.7,85.3,84.8,84.9,85.1
odroid1,90.6,87.8,88,85.6,85.3,85.1,84.7,85.3,85.7,85.4,85.4,85.4,85.4,85.3,84.9,85.1,85.3,85.3,85.4,85.5,85
odroid1,90.3,87,86.6,85.1,84.8,85.4,85.1,84.6,84.6,84.7,84.8,84.9,84.7,85.1,91.1,84.7,85.1,85,85,85.2,85.2
odroid1,91.4,87.7,86.7,86,85.1,85.2,85.1,85,85.3,85.1,85.2,85.6,85.1,85.1,85.4,85.3,84.7,85.1,84.9,85.7,85
odroid1,90.3,86.7,86.5,85.6,84.6,84.7,84.8,84.6,85,85.1,84.7,85.1,84.7,85,85,85.8,84.8,85,84.7,85,85
odroid1,90.2,87.3,86.9,85.6,85.4,85.3,85.3,84.8,84.8,84.8,85.2,85.3,84.9,85.3,85.2,85.3,85.4,85.3,85.9,85.3,85.1
odroid1,90.4,86.7,86.7,86.2,84.6,84.8,85.3,84.7,85,84.9,84.9,85.2,85.1,84.8,84.6,85.1,84.9,84.9,84.8,84.9,84.8
odroid1,89.9,87.3,87.2,85.8,85.3,85.1,85.5,85.1,85.4,85,85,84.8,85.2,84.9,85,85.1,85.1,85.4,85,85,85.1
odroid1,90.9,88.7,86.7,85.8,84.9,84.9,85.1,84.9,85,85.1,85.1,85.3,85,85.3,85.4,84.9,85.5,85.1,84.9,85.2,84.8
odroid1,90.4,88.4,86.6,85.5,85.3,84.8,85.2,85.1,85,85.7,85.1,85.5,85.2,84.9,84.8,85.3,85.1,85.2,84.8,85.1,85.3
odroid1,91.2,87.4,89.3,88.8,91,88,87.3,91.4,91.4,94,88.1,92.7,88.3,85.9,85,85.1,85.7,85,85.2,85.3,84.8
odroid1,90.5,88.2,86.9,85.4,85.1,85.2,85.7,84.9,85.1,85.3,85.3,85.2,84.9,85.2,85.2,85.4,84.9,85.1,84.8,85,84.8
odroid1,90.6,86.9,86.7,85.4,84.8,84.9,84.9,84.6,85,84.7,84.5,85,85.8,84.9,85,84.7,84.8,85.3,85,85,85
odroid1,90.8,87.7,86.5,86.1,84.9,84.8,85.5,85.3,85.8,84.8,85.2,85.2,85,85.1,85.2,85.3,85.1,85.4,85.3,85,84.8
odroid1,90.6,87.3,87.3,85.2,85.2,85.2,84.9,85,85.3,85.1,85.3,85.1,85.2,85.1,85.2,85,85.2,85.4,85.1,85.2,85.4
odroid1,91.6,87.7,86.9,85.4,84.8,84.7,84.9,84.9,85,85,85.1,85.2,84.8,85,85.1,85,85.2,85.2,84.9,85.1,85.1
odroid1,90.2,87,86.3,85.3,85,85,85.1,84.6,84.6,84.7,85,85.2,85,85,84.9,84.9,85,84.9,84.7,84.9,85
odroid1,92.8,87.7,87,85.8,85.2,85.5,84.8,85.1,85,85,86.2,85.2,85.3,85,84.7,85.2,84.8,85.1,85.3,85.4,85.2
odroid1,91,87.7,86.9,85.8,84.9,85.3,84.9,85.2,85.3,85.2,85.5,84.9,85,84.8,85.3,85.2,85.2,85.4,85,85.3,85.5
odroid1,90.3,87.4,87.1,85.5,84.8,84.9,85.3,85.3,85,85.1,85.5,84.9,85,85,85.9,84.9,85.4,84.8,85.1,85.2,85
odroid1,90.8,87.7,87.3,85.8,84.9,85.2,85.4,85,85.1,84.8,85.2,85.1,85.2,85,85.4,85.1,85.1,85.1,85.3,85.4,85.2
odroid1,89.7,87,86.5,85.4,85.1,85.6,85.2,85,84.9,85.4,85,85.1,85.2,85.3,85,85.3,84.7,84.8,85.3,85,84.8
odroid1,90.6,87.4,87.4,85.3,85.3,85.1,85.1,85.3,85.5,85.3,85.2,85.2,85.2,85.4,85.5,85.1,85.4,85.3,85.1,85,84.7
odroid1,91.4,87,88,89.1,88.6,89.3,92.1,87.4,90.8,91.9,94,88.4,92,87.5,85.7,85.2,85.2,85.1,85.2,86,84.9
odroid1,91.2,87.4,88.1,85.7,84.9,85,85.4,85.4,85.2,85.2,85.1,85,85.1,85.3,85.2,85,85.6,84.9,85.4,85.1,85.3
odroid1,90.4,87.6,86.6,85.4,85.1,85,85.2,85.3,85.5,84.9,85.3,84.8,84.9,86.1,85.1,85.2,84.9,85,85,85.2,85.1
odroid1,90.1,87.2,86.1,85.4,85,85.1,85.1,85.1,84.8,84.7,84.6,84.7,84.8,85,84.8,85.1,84.7,85.3,84.9,85.2,84.4
odroid1,90.8,87.8,86.9,85.9,85.2,85,84.9,84.8,84.9,85,85.2,84.9,86.2,84.8,85,85,85,85.1,85.6,85,85.2
odroid1,91,87.9,87,86.3,85.1,85.1,84.9,85.2,85.3,85.1,85.2,84.8,85.1,85.2,85.1,85.2,85.5,85.1,85.3,85.7,84.9
odroid1,91.9,87.5,87,86,85.3,84.8,85.1,85.2,85.1,85.1,85.1,85.5,85.1,84.9,85,85.1,84.7,85,85,84.9,85.6
odroid1,91.2,87.4,86.9,85.9,85.4,85.3,85.4,84.9,84.9,85.5,85.3,84.9,85.2,85.1,84.7,85,84.9,85.1,85.1,84.8,85
odroid1,90.3,87,87.3,85.8,85.6,85.2,85.3,84.9,85.6,85.4,85.1,85.5,85.1,85.2,84.9,84.7,84.8,85.3,85.3,85.7,84.9
